Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Year,Month,Day,Hour,Weekday,IsWeekend,Hour_sin,Hour_cos
-0.2,-6.1,64.0,17.0,25.0,100.45,2012,1,9,23,0,0,-0.25881904510252157,0.9659258262890681
23.5,7.6,36.0,7.0,26.349999999999998,101.33,2012,7,20,19,4,0,-0.9659258262890684,0.2588190451025203
1.1,-3.5,71.0,11.0,25.0,101.84,2012,11,10,4,5,1,0.8660254037844386,0.5000000000000001
15.1,11.1,77.0,11.0,25.0,101.13,2012,5,3,20,3,0,-0.8660254037844386,0.5000000000000001
14.8,11.9,83.0,26.0,24.1,99.96,2012,10,1,11,0,0,0.258819045102521,-0.9659258262890682
11.3,11.1,99.0,15.0,22.750000000000004,99.44,2012,10,1,4,0,0,0.8660254037844386,0.5000000000000001
12.2,-1.0,40.0,19.0,26.349999999999998,101.6,2012,4,13,11,4,0,0.258819045102521,-0.9659258262890682
0.6,-2.1,82.0,9.0,25.0,100.35,2012,3,29,5,3,0,0.9659258262890683,0.25881904510252074
0.3,0.1,99.0,0.0,22.750000000000004,102.15,2012,3,17,4,5,1,0.8660254037844386,0.5000000000000001
7.4,4.0,79.0,19.0,25.0,100.84,2012,10,22,4,0,0,0.8660254037844386,0.5000000000000001
6.9,0.9,66.0,20.0,24.1,99.56,2012,4,10,10,1,0,0.49999999999999994,-0.8660254037844387
5.6,-7.6,38.0,4.0,26.349999999999998,102.37,2012,11,10,14,5,1,-0.4999999999999997,-0.8660254037844388
8.8,2.5,65.0,9.0,24.1,100.76,2012,4,11,12,2,0,1.2246467991473532e-16,-1.0
30.1,19.2,52.0,20.0,26.349999999999998,101.06,2012,7,22,15,6,1,-0.7071067811865471,-0.7071067811865479
-2.3,-4.7,84.0,15.0,22.750000000000004,100.74,2012,3,2,20,4,0,-0.8660254037844386,0.5000000000000001
20.4,13.1,63.0,13.0,24.1,101.35,2012,10,26,15,4,0,-0.7071067811865471,-0.7071067811865479
27.4,20.3,65.0,11.0,24.1,100.52,2012,7,16,12,0,0,1.2246467991473532e-16,-1.0
5.5,-1.1,62.0,0.0,25.0,99.14,2012,4,9,3,0,0,0.7071067811865476,0.7071067811865476
21.0,7.8,43.0,4.0,26.349999999999998,101.74,2012,5,19,10,5,1,0.49999999999999994,-0.8660254037844387
27.2,16.1,51.0,11.0,26.349999999999998,101.18,2012,8,3,18,4,0,-1.0,-1.8369701987210297e-16
5.4,-2.4,57.0,20.0,24.1,101.74,2012,10,12,10,4,0,0.49999999999999994,-0.8660254037844387
-8.3,-14.2,62.0,19.0,24.1,101.89,2012,2,2,11,3,0,0.258819045102521,-0.9659258262890682
13.6,11.7,88.0,7.0,22.750000000000004,100.7,2012,5,4,7,4,0,0.9659258262890683,-0.25881904510252063
-5.2,-7.8,82.0,33.0,22.750000000000004,100.57,2012,3,1,6,3,0,1.0,6.123233995736766e-17
6.4,-10.7,28.0,24.0,26.349999999999998,101.57,2012,4,28,14,5,1,-0.4999999999999997,-0.8660254037844388
12.0,7.6,74.0,9.0,25.0,100.5,2012,6,8,23,4,0,-0.25881904510252157,0.9659258262890681
22.2,17.7,76.0,4.0,25.0,100.66,2012,8,14,22,1,0,-0.5000000000000004,0.8660254037844384
5.6,3.1,84.0,13.0,25.0,100.0,2012,11,2,22,4,0,-0.5000000000000004,0.8660254037844384
21.0,17.5,80.0,11.0,24.1,99.92,2012,7,26,19,3,0,-0.9659258262890684,0.2588190451025203
18.6,12.3,67.0,11.0,25.0,101.16,2012,5,26,2,5,1,0.49999999999999994,0.8660254037844387
16.8,16.7,99.0,0.0,22.750000000000004,101.02,2012,8,8,5,2,0,0.9659258262890683,0.25881904510252074
13.1,11.2,88.0,6.0,22.750000000000004,100.7,2012,5,4,4,4,0,0.8660254037844386,0.5000000000000001
-0.6,-11.4,44.0,28.0,26.349999999999998,101.3,2012,3,26,11,0,0,0.258819045102521,-0.9659258262890682
-2.9,-4.5,89.0,6.0,22.750000000000004,102.02,2012,11,20,4,1,0,0.8660254037844386,0.5000000000000001
21.3,18.9,86.0,15.0,22.750000000000004,100.57,2012,8,28,8,1,0,0.8660254037844387,-0.4999999999999998
1.3,0.1,92.0,26.0,22.750000000000004,99.85,2012,12,21,5,4,0,0.9659258262890683,0.25881904510252074
21.9,15.4,67.0,15.0,25.0,99.85,2012,6,28,23,3,0,-0.25881904510252157,0.9659258262890681
17.5,8.2,54.0,15.0,22.750000000000004,100.78,2012,6,2,0,5,1,0.0,1.0
12.2,2.2,50.0,26.0,26.349999999999998,101.46,2012,5,17,10,3,0,0.49999999999999994,-0.8660254037844387
1.5,-6.9,54.0,0.0,25.0,100.79,2012,3,31,23,5,1,-0.25881904510252157,0.9659258262890681
-0.2,-1.2,93.0,11.0,22.750000000000004,101.91,2012,11,12,5,0,0,0.9659258262890683,0.25881904510252074
13.9,8.2,68.0,9.0,26.349999999999998,100.44,2012,5,31,5,3,0,0.9659258262890683,0.25881904510252074
-19.1,-23.3,69.0,0.0,25.0,103.02,2012,1,16,5,0,0,0.9659258262890683,0.25881904510252074
6.3,1.5,71.0,13.0,24.1,99.11,2012,4,9,7,0,0,0.9659258262890683,-0.25881904510252063
7.6,0.3,60.0,17.0,26.349999999999998,101.66,2012,5,5,8,5,1,0.8660254037844387,-0.4999999999999998
8.2,5.7,84.0,13.0,25.0,100.21,2012,3,25,21,6,1,-0.7071067811865477,0.7071067811865474
1.4,0.8,96.0,15.0,22.750000000000004,99.44,2012,12,10,12,0,0,1.2246467991473532e-16,-1.0
1.4,-0.6,87.0,15.0,22.750000000000004,99.64,2012,2,22,5,2,0,0.9659258262890683,0.25881904510252074
0.3,-11.3,41.0,11.0,26.349999999999998,101.09,2012,4,3,7,1,0,0.9659258262890683,-0.25881904510252063
17.5,16.7,95.0,19.0,22.750000000000004,100.57,2012,8,11,1,5,1,0.25881904510252074,0.9659258262890683
17.9,15.3,85.0,6.0,26.349999999999998,101.02,2012,8,7,6,1,0,1.0,6.123233995736766e-17
22.6,16.4,68.0,32.0,24.1,100.48,2012,8,31,7,4,0,0.9659258262890683,-0.25881904510252063
12.8,8.0,73.0,6.0,25.0,100.51,2012,6,9,0,5,1,0.0,1.0
5.1,-3.4,54.0,26.0,24.1,101.21,2012,11,8,14,3,0,-0.4999999999999997,-0.8660254037844388
33.0,16.8,38.0,22.0,26.349999999999998,101.31,2012,7,14,15,5,1,-0.7071067811865471,-0.7071067811865479
-5.6,-8.6,79.0,19.0,22.750000000000004,101.14,2012,3,2,6,4,0,1.0,6.123233995736766e-17
10.1,4.7,69.0,9.0,26.349999999999998,101.97,2012,3,17,17,5,1,-0.9659258262890683,-0.25881904510252063
2.4,-7.2,49.0,7.0,25.0,102.45,2012,11,11,0,6,1,0.0,1.0
11.8,10.3,91.0,6.0,25.0,101.93,2012,3,21,2,2,0,0.49999999999999994,0.8660254037844387
16.7,9.4,62.0,13.0,25.0,101.52,2012,3,22,19,3,0,-0.9659258262890684,0.2588190451025203
15.1,8.5,65.0,11.0,25.0,101.58,2012,3,22,20,3,0,-0.8660254037844386,0.5000000000000001
22.0,13.1,57.0,20.0,22.750000000000004,100.35,2012,5,16,11,2,0,0.258819045102521,-0.9659258262890682
-2.0,-9.1,58.0,17.0,25.0,100.83,2012,1,29,20,6,1,-0.8660254037844386,0.5000000000000001
-4.2,-10.5,61.0,15.0,25.0,100.5,2012,11,25,23,6,1,-0.25881904510252157,0.9659258262890681
12.6,12.5,99.0,9.0,22.750000000000004,101.47,2012,10,4,10,3,0,0.49999999999999994,-0.8660254037844387
26.6,16.3,53.0,35.0,26.349999999999998,100.5,2012,8,30,18,3,0,-1.0,-1.8369701987210297e-16
12.7,5.8,63.0,28.0,24.1,100.33,2012,10,21,14,6,1,-0.4999999999999997,-0.8660254037844388
-3.5,-11.4,54.0,19.0,25.0,101.25,2012,3,30,3,4,0,0.7071067811865476,0.7071067811865476
1.8,-7.7,49.0,15.0,26.349999999999998,101.44,2012,11,5,12,0,0,1.2246467991473532e-16,-1.0
-2.9,-5.3,83.0,15.0,22.750000000000004,100.93,2012,3,2,16,4,0,-0.8660254037844385,-0.5000000000000004
-10.1,-14.6,70.0,28.0,25.0,102.17,2012,12,16,2,6,1,0.49999999999999994,0.8660254037844387
-5.9,-12.9,58.0,7.0,25.0,102.58,2012,2,28,19,1,0,-0.9659258262890684,0.2588190451025203
19.6,13.1,66.0,11.0,25.0,100.94,2012,9,1,0,5,1,0.0,1.0
20.0,14.8,72.0,24.0,24.1,100.73,2012,9,26,14,2,0,-0.4999999999999997,-0.8660254037844388
25.3,19.3,69.0,17.0,24.1,100.53,2012,7,31,18,1,0,-1.0,-1.8369701987210297e-16
13.1,11.9,92.0,17.0,22.750000000000004,100.64,2012,10,19,13,4,0,-0.2588190451025208,-0.9659258262890683
3.2,2.3,94.0,6.0,25.0,101.69,2012,3,18,4,6,1,0.8660254037844386,0.5000000000000001
0.5,0.1,97.0,11.0,22.750000000000004,100.24,2012,12,19,8,2,0,0.8660254037844387,-0.4999999999999998
20.1,17.0,82.0,13.0,25.0,100.66,2012,8,10,2,4,0,0.49999999999999994,0.8660254037844387
9.6,9.1,97.0,15.0,22.750000000000004,100.48,2012,10,14,19,6,1,-0.9659258262890684,0.2588190451025203
14.9,3.2,45.0,11.0,26.349999999999998,101.66,2012,10,9,14,1,0,-0.4999999999999997,-0.8660254037844388
-16.2,-19.2,78.0,7.0,26.349999999999998,103.01,2012,1,22,9,6,1,0.7071067811865476,-0.7071067811865475
-8.8,-12.6,74.0,19.0,25.0,102.27,2012,12,25,19,1,0,-0.9659258262890684,0.2588190451025203
-10.3,-12.9,81.0,28.0,25.0,101.88,2012,12,26,20,2,0,-0.8660254037844386,0.5000000000000001
20.0,7.3,44.0,20.0,26.349999999999998,100.79,2012,8,28,18,1,0,-1.0,-1.8369701987210297e-16
5.5,3.3,86.0,15.0,22.750000000000004,100.61,2012,4,21,12,5,1,1.2246467991473532e-16,-1.0
12.0,-0.8,41.0,36.5,26.349999999999998,101.58,2012,4,17,12,1,0,1.2246467991473532e-16,-1.0
3.8,0.5,79.0,11.0,25.0,100.8,2012,10,17,0,2,0,0.0,1.0
15.6,7.7,59.0,6.0,25.0,101.75,2012,5,26,23,5,1,-0.25881904510252157,0.9659258262890681
-8.5,-9.9,90.0,24.0,22.750000000000004,100.49,2012,12,29,16,5,1,-0.8660254037844385,-0.5000000000000004
-11.6,-19.9,50.0,20.0,24.1,101.61,2012,1,11,15,2,0,-0.7071067811865471,-0.7071067811865479
3.2,-3.9,60.0,36.5,25.0,99.015,2012,3,3,20,5,1,-0.8660254037844386,0.5000000000000001
19.8,12.9,64.0,9.0,22.750000000000004,101.43,2012,10,26,12,4,0,1.2246467991473532e-16,-1.0
-10.4,-16.9,59.0,19.0,25.0,103.135,2012,11,30,21,4,0,-0.7071067811865477,0.7071067811865474
13.4,11.0,85.0,6.0,25.0,101.63,2012,9,3,4,0,0,0.8660254037844386,0.5000000000000001
24.4,12.2,46.0,13.0,24.1,100.87,2012,9,17,17,0,0,-0.9659258262890683,-0.25881904510252063
15.8,11.9,78.0,7.0,24.1,101.21,2012,5,3,18,3,0,-1.0,-1.8369701987210297e-16
1.5,1.2,98.0,13.0,22.750000000000004,101.82,2012,3,14,16,2,0,-0.8660254037844385,-0.5000000000000004
30.8,13.5,35.0,24.0,26.349999999999998,101.44,2012,7,12,14,3,0,-0.4999999999999997,-0.8660254037844388
8.6,2.0,63.0,11.0,25.0,101.77,2012,5,18,3,4,0,0.7071067811865476,0.7071067811865476
-14.8,-21.3,58.0,26.0,24.1,101.07,2012,1,3,8,1,0,0.8660254037844387,-0.4999999999999998
19.6,12.2,62.0,17.0,25.0,100.41,2012,7,24,21,1,0,-0.7071067811865477,0.7071067811865474
15.9,-4.9,24.0,32.0,26.349999999999998,101.27,2012,4,13,15,4,0,-0.7071067811865471,-0.7071067811865479
15.0,8.7,66.0,7.0,25.0,101.59,2012,3,22,2,3,0,0.49999999999999994,0.8660254037844387
-3.9,-8.8,69.0,13.0,25.0,101.37,2012,2,19,0,6,1,0.0,1.0
-9.0,-15.6,59.0,6.0,26.349999999999998,103.135,2012,11,30,14,4,0,-0.4999999999999997,-0.8660254037844388
9.4,9.1,98.0,7.0,22.750000000000004,100.17,2012,10,14,22,6,1,-0.5000000000000004,0.8660254037844384
12.0,3.9,58.0,24.0,26.349999999999998,101.29,2012,9,19,11,2,0,0.258819045102521,-0.9659258262890682
22.6,16.5,68.0,6.0,25.0,100.42,2012,9,6,19,3,0,-0.9659258262890684,0.2588190451025203
18.5,13.4,72.0,26.0,24.1,100.4,2012,9,18,8,1,0,0.8660254037844387,-0.4999999999999998
12.4,10.3,87.0,4.0,25.0,101.15,2012,6,10,4,6,1,0.8660254037844386,0.5000000000000001
0.4,-7.0,58.0,9.0,25.0,102.29,2012,4,18,4,2,0,0.8660254037844386,0.5000000000000001
23.7,13.1,51.0,20.0,24.1,100.44,2012,7,25,18,2,0,-1.0,-1.8369701987210297e-16
-3.7,-7.2,77.0,7.0,24.1,101.54,2012,1,9,11,0,0,0.258819045102521,-0.9659258262890682
-8.7,-11.6,79.0,9.0,25.0,101.74,2012,12,11,21,1,0,-0.7071067811865477,0.7071067811865474
-9.8,-14.5,68.0,0.0,25.0,102.13,2012,1,9,1,0,0,0.25881904510252074,0.9659258262890683
15.4,13.2,87.0,11.0,25.0,100.74,2012,5,15,23,1,0,-0.25881904510252157,0.9659258262890681
24.1,18.2,70.0,17.0,24.1,100.6,2012,6,21,5,3,0,0.9659258262890683,0.25881904510252074
13.1,11.0,87.0,24.0,25.0,100.79,2012,10,19,10,4,0,0.49999999999999994,-0.8660254037844387
14.6,12.9,90.0,19.0,22.750000000000004,99.14,2012,10,31,10,2,0,0.49999999999999994,-0.8660254037844387
18.0,13.8,76.0,13.0,26.349999999999998,101.01,2012,8,6,6,0,0,1.0,6.123233995736766e-17
23.8,7.2,34.0,17.0,26.349999999999998,100.69,2012,6,9,17,5,1,-0.9659258262890683,-0.25881904510252063
-9.5,-15.5,62.0,13.0,25.0,103.135,2012,11,30,18,4,0,-1.0,-1.8369701987210297e-16
3.7,1.1,83.0,11.0,24.1,101.96,2012,12,3,11,0,0,0.258819045102521,-0.9659258262890682
-2.9,-4.5,89.0,6.0,22.750000000000004,102.0,2012,11,20,5,1,0,0.9659258262890683,0.25881904510252074
-12.3,-16.3,72.0,28.0,22.750000000000004,100.47,2012,1,6,10,4,0,0.49999999999999994,-0.8660254037844387
22.4,16.7,70.0,7.0,26.349999999999998,101.31,2012,7,30,8,0,0,0.8660254037844387,-0.4999999999999998
8.1,7.5,96.0,15.0,22.750000000000004,100.78,2012,12,3,0,0,0,0.0,1.0
-6.0,-12.7,59.0,6.0,26.349999999999998,102.05,2012,2,4,14,5,1,-0.4999999999999997,-0.8660254037844388
26.5,19.2,64.0,26.0,24.1,99.51,2012,6,29,11,4,0,0.258819045102521,-0.9659258262890682
12.8,7.8,72.0,13.0,25.0,101.13,2012,10,27,22,5,1,-0.5000000000000004,0.8660254037844384
13.6,11.2,85.0,17.0,25.0,99.34,2012,10,31,5,2,0,0.9659258262890683,0.25881904510252074
20.4,15.9,75.0,6.0,25.0,100.7,2012,8,15,21,2,0,-0.7071067811865477,0.7071067811865474
4.0,-0.7,71.0,32.0,24.1,99.015,2012,3,3,11,5,1,0.258819045102521,-0.9659258262890682
-2.8,-5.3,83.0,11.0,24.1,101.3,2012,12,7,7,4,0,0.9659258262890683,-0.25881904510252063
20.8,12.4,59.0,26.0,26.349999999999998,99.83,2012,6,30,5,5,1,0.9659258262890683,0.25881904510252074
4.0,1.2,82.0,9.0,24.1,101.95,2012,12,3,13,0,0,-0.2588190451025208,-0.9659258262890683
20.4,16.1,76.0,9.0,24.1,100.16,2012,7,1,2,6,1,0.49999999999999994,0.8660254037844387
13.0,10.9,87.0,6.0,22.750000000000004,100.29,2012,6,3,1,6,1,0.25881904510252074,0.9659258262890683
12.5,2.5,50.0,19.0,25.0,100.88,2012,4,20,0,4,0,0.0,1.0
10.8,9.5,92.0,17.0,22.750000000000004,100.96,2012,9,30,4,6,1,0.8660254037844386,0.5000000000000001
16.7,15.2,91.0,6.0,25.0,100.79,2012,8,16,4,3,0,0.8660254037844386,0.5000000000000001
20.7,-4.4,18.5,13.0,26.349999999999998,101.0,2012,5,7,18,0,0,-1.0,-1.8369701987210297e-16
1.9,0.7,92.0,17.0,22.750000000000004,100.57,2012,12,17,17,0,0,-0.9659258262890683,-0.25881904510252063
3.2,-4.1,59.0,13.0,24.1,101.17,2012,11,4,17,6,1,-0.9659258262890683,-0.25881904510252063
7.3,0.6,62.0,7.0,25.0,101.34,2012,10,7,21,6,1,-0.7071067811865477,0.7071067811865474
14.9,10.4,74.0,19.0,24.1,100.87,2012,9,26,7,2,0,0.9659258262890683,-0.25881904510252063
16.6,6.9,53.0,9.0,26.349999999999998,101.42,2012,9,28,13,4,0,-0.2588190451025208,-0.9659258262890683
19.7,15.6,77.0,15.0,25.0,101.4,2012,5,25,1,4,0,0.25881904510252074,0.9659258262890683
22.3,13.5,57.0,13.0,26.349999999999998,100.76,2012,7,25,11,2,0,0.258819045102521,-0.9659258262890682
-15.3,-21.3,60.0,11.0,24.1,102.9,2012,3,6,6,1,0,1.0,6.123233995736766e-17
16.6,3.6,42.0,20.0,26.349999999999998,101.17,2012,9,16,17,6,1,-0.9659258262890683,-0.25881904510252063
18.8,17.7,93.0,0.0,24.1,100.69,2012,8,15,7,2,0,0.9659258262890683,-0.25881904510252063
-11.7,-17.2,64.0,20.0,26.349999999999998,101.68,2012,1,19,10,3,0,0.49999999999999994,-0.8660254037844387
12.6,9.4,81.0,4.0,24.1,100.87,2012,5,23,4,2,0,0.8660254037844386,0.5000000000000001
3.1,2.0,92.0,0.0,22.750000000000004,100.71,2012,3,25,9,6,1,0.7071067811865476,-0.7071067811865475
-1.6,-5.2,76.0,4.0,24.1,102.31,2012,12,9,16,6,1,-0.8660254037844385,-0.5000000000000004
26.3,12.0,41.0,17.0,26.349999999999998,100.91,2012,6,24,11,6,1,0.258819045102521,-0.9659258262890682
-11.6,-14.7,78.0,19.0,22.750000000000004,100.1,2012,1,6,16,4,0,-0.8660254037844385,-0.5000000000000004
-4.3,-9.0,70.0,15.0,25.0,101.26,2012,3,9,6,4,0,1.0,6.123233995736766e-17
5.5,2.9,83.0,26.0,25.0,101.22,2012,12,3,3,0,0,0.7071067811865476,0.7071067811865476
6.1,-1.5,58.0,7.0,26.349999999999998,101.77,2012,4,13,8,4,0,0.8660254037844387,-0.4999999999999998
23.5,9.8,42.0,15.0,26.349999999999998,100.78,2012,7,18,17,2,0,-0.9659258262890683,-0.25881904510252063
2.5,-3.0,67.0,36.5,26.349999999999998,100.76,2012,2,17,10,4,0,0.49999999999999994,-0.8660254037844387
-6.9,-12.8,63.0,22.0,24.1,101.67,2012,2,2,7,3,0,0.9659258262890683,-0.25881904510252063
-14.4,-17.1,80.0,6.0,25.0,101.88,2012,2,5,2,6,1,0.49999999999999994,0.8660254037844387
0.1,-7.6,56.0,36.5,24.1,100.77,2012,1,29,12,6,1,1.2246467991473532e-16,-1.0
-11.2,-12.4,91.0,4.0,24.1,102.19,2012,12,12,7,2,0,0.9659258262890683,-0.25881904510252063
12.4,8.8,79.0,15.0,24.1,101.42,2012,5,3,8,3,0,0.8660254037844387,-0.4999999999999998
6.2,-11.6,27.0,24.0,26.349999999999998,101.62,2012,4,29,11,6,1,0.258819045102521,-0.9659258262890682
21.8,12.8,57.0,11.0,25.0,101.5,2012,7,12,0,3,0,0.0,1.0
10.3,7.2,81.0,19.0,25.0,100.15,2012,10,21,2,6,1,0.49999999999999994,0.8660254037844387
-8.0,-13.7,64.0,9.0,26.349999999999998,102.07,2012,2,20,10,0,0,0.49999999999999994,-0.8660254037844387
0.9,-1.4,85.0,4.0,22.750000000000004,101.88,2012,11,21,22,2,0,-0.5000000000000004,0.8660254037844384
-12.2,-15.2,78.0,0.0,25.0,102.41,2012,2,29,6,2,0,1.0,6.123233995736766e-17
-15.3,-21.8,58.0,7.0,25.0,102.18,2012,1,21,4,5,1,0.8660254037844386,0.5000000000000001
25.8,17.9,62.0,15.0,24.1,100.99,2012,6,19,13,1,0,-0.2588190451025208,-0.9659258262890683
20.9,15.3,70.0,7.0,25.0,101.14,2012,9,4,3,1,0,0.7071067811865476,0.7071067811865476
24.2,9.8,40.0,4.0,26.349999999999998,101.34,2012,7,20,17,4,0,-0.9659258262890683,-0.25881904510252063
14.2,9.8,75.0,11.0,25.0,101.44,2012,7,20,3,4,0,0.7071067811865476,0.7071067811865476
1.5,-2.2,76.0,4.0,22.750000000000004,101.22,2012,12,7,23,4,0,-0.25881904510252157,0.9659258262890681
0.5,-0.8,91.0,24.0,22.750000000000004,100.15,2012,12,18,4,1,0,0.8660254037844386,0.5000000000000001
3.2,-0.7,76.0,11.0,25.0,100.87,2012,11,4,1,6,1,0.25881904510252074,0.9659258262890683
-11.8,-15.1,76.0,17.0,25.0,103.135,2012,12,1,4,5,1,0.8660254037844386,0.5000000000000001
-6.9,-14.6,54.0,22.0,26.349999999999998,99.94,2012,3,4,17,6,1,-0.9659258262890683,-0.25881904510252063
7.4,5.9,90.0,9.0,25.0,101.56,2012,9,27,2,3,0,0.49999999999999994,0.8660254037844387
11.9,6.7,70.0,13.0,26.349999999999998,101.78,2012,3,18,10,6,1,0.49999999999999994,-0.8660254037844387
15.6,12.8,83.0,26.0,24.1,100.43,2012,9,22,6,5,1,1.0,6.123233995736766e-17
12.1,7.9,75.0,7.0,25.0,101.12,2012,9,17,5,0,0,0.9659258262890683,0.25881904510252074
14.0,9.2,73.0,17.0,25.0,101.03,2012,9,25,23,1,0,-0.25881904510252157,0.9659258262890681
3.9,-3.6,58.0,24.0,24.1,101.29,2012,11,8,12,3,0,1.2246467991473532e-16,-1.0
9.1,7.9,92.0,6.0,22.750000000000004,101.41,2012,5,1,23,1,0,-0.25881904510252157,0.9659258262890681
11.2,8.5,83.0,15.0,25.0,101.21,2012,5,3,3,3,0,0.7071067811865476,0.7071067811865476
-11.1,-13.4,83.0,9.0,22.750000000000004,101.97,2012,2,5,10,6,1,0.49999999999999994,-0.8660254037844387
-8.1,-9.6,89.0,4.0,22.750000000000004,101.09,2012,12,31,9,0,0,0.7071067811865476,-0.7071067811865475
14.0,12.3,89.0,0.0,25.0,101.37,2012,7,21,3,5,1,0.7071067811865476,0.7071067811865476
-11.8,-16.1,70.0,36.5,26.349999999999998,100.96,2012,12,30,14,6,1,-0.4999999999999997,-0.8660254037844388
12.6,4.1,56.0,19.0,24.1,101.55,2012,10,25,17,3,0,-0.9659258262890683,-0.25881904510252063
-2.9,-7.4,71.0,20.0,25.0,102.06,2012,12,14,22,4,0,-0.5000000000000004,0.8660254037844384
18.2,8.3,52.0,19.0,25.0,100.77,2012,6,1,23,4,0,-0.25881904510252157,0.9659258262890681
26.5,18.9,63.0,11.0,24.1,101.01,2012,6,19,14,1,0,-0.4999999999999997,-0.8660254037844388
7.3,1.6,67.0,15.0,25.0,101.16,2012,5,17,3,3,0,0.7071067811865476,0.7071067811865476
-1.5,-4.4,81.0,19.0,25.0,99.88,2012,1,27,22,4,0,-0.5000000000000004,0.8660254037844384
16.6,10.3,66.0,13.0,24.1,99.98,2012,5,30,4,2,0,0.8660254037844386,0.5000000000000001
24.8,15.7,57.0,30.0,24.1,100.15,2012,8,17,17,4,0,-0.9659258262890683,-0.25881904510252063
-14.5,-20.8,59.0,13.0,25.0,100.68,2012,2,11,23,5,1,-0.25881904510252157,0.9659258262890681
-10.9,-13.2,83.0,4.0,25.0,102.34,2012,12,25,22,1,0,-0.5000000000000004,0.8660254037844384
18.2,15.1,82.0,28.0,22.750000000000004,100.66,2012,5,22,18,1,0,-1.0,-1.8369701987210297e-16
-4.3,-10.3,63.0,15.0,24.1,101.98,2012,3,7,6,2,0,1.0,6.123233995736766e-17
16.6,15.6,94.0,15.0,22.750000000000004,100.22,2012,9,22,13,5,1,-0.2588190451025208,-0.9659258262890683
-6.5,-11.6,67.0,17.0,22.750000000000004,101.89,2012,1,8,10,6,1,0.49999999999999994,-0.8660254037844387
-6.8,-12.4,64.0,15.0,22.750000000000004,101.76,2012,1,31,3,1,0,0.7071067811865476,0.7071067811865476
25.1,10.5,40.0,13.0,26.349999999999998,100.72,2012,9,7,15,4,0,-0.7071067811865471,-0.7071067811865479
-1.5,-5.7,73.0,7.0,25.0,101.58,2012,12,7,1,4,0,0.25881904510252074,0.9659258262890683
18.2,8.1,52.0,11.0,26.349999999999998,101.13,2012,7,9,8,0,0,0.8660254037844387,-0.4999999999999998
13.2,11.2,88.0,15.0,26.349999999999998,100.01,2012,10,10,15,2,0,-0.7071067811865471,-0.7071067811865479
17.3,9.7,61.0,28.0,24.1,100.68,2012,4,15,11,6,1,0.258819045102521,-0.9659258262890682
27.3,17.0,53.0,15.0,26.349999999999998,101.45,2012,7,14,9,5,1,0.7071067811865476,-0.7071067811865475
-13.8,-16.5,80.0,20.0,25.0,101.5,2012,12,30,21,6,1,-0.7071067811865477,0.7071067811865474
9.4,-2.1,44.0,9.0,25.0,101.87,2012,10,24,22,2,0,-0.5000000000000004,0.8660254037844384
13.8,13.2,96.0,4.0,22.750000000000004,99.89,2012,10,20,9,5,1,0.7071067811865476,-0.7071067811865475
-7.0,-12.2,66.0,6.0,25.0,102.13,2012,2,2,19,3,0,-0.9659258262890684,0.2588190451025203
10.4,9.6,95.0,17.0,22.750000000000004,100.92,2012,9,30,3,6,1,0.7071067811865476,0.7071067811865476
-1.9,-8.4,61.0,15.0,25.0,101.14,2012,2,7,5,1,0,0.9659258262890683,0.25881904510252074
25.9,15.7,53.0,17.0,24.1,100.71,2012,8,16,14,3,0,-0.4999999999999997,-0.8660254037844388
21.1,18.5,85.0,6.0,25.0,100.55,2012,9,6,3,3,0,0.7071067811865476,0.7071067811865476
-8.3,-12.6,71.0,26.0,24.1,100.5,2012,12,23,11,6,1,0.258819045102521,-0.9659258262890682
-1.4,-2.8,90.0,0.0,22.750000000000004,100.33,2012,4,2,3,0,0,0.7071067811865476,0.7071067811865476
13.6,10.5,82.0,36.5,25.0,99.31,2012,10,30,6,1,0,1.0,6.123233995736766e-17
22.7,8.9,41.0,9.0,25.0,101.5,2012,6,10,22,6,1,-0.5000000000000004,0.8660254037844384
13.7,12.9,95.0,4.0,22.750000000000004,100.93,2012,10,5,6,4,0,1.0,6.123233995736766e-17
28.2,13.9,42.0,22.0,26.349999999999998,101.77,2012,9,13,15,3,0,-0.7071067811865471,-0.7071067811865479
-6.0,-7.1,92.0,4.0,22.750000000000004,102.67,2012,12,13,8,3,0,0.8660254037844387,-0.4999999999999998
5.7,3.0,83.0,28.0,22.750000000000004,101.27,2012,12,2,10,6,1,0.49999999999999994,-0.8660254037844387
23.3,19.9,81.0,4.0,25.0,100.14,2012,7,17,3,1,0,0.7071067811865476,0.7071067811865476
-9.7,-12.8,78.0,36.5,25.0,101.7,2012,12,26,22,2,0,-0.5000000000000004,0.8660254037844384
1.8,1.3,96.0,13.0,22.750000000000004,101.4,2012,3,16,11,4,0,0.258819045102521,-0.9659258262890682
-14.9,-22.6,52.0,20.0,24.1,101.34,2012,1,3,12,1,0,1.2246467991473532e-16,-1.0
-2.1,-3.2,92.0,19.0,22.750000000000004,100.88,2012,12,17,6,0,0,1.0,6.123233995736766e-17
-5.1,-18.7,34.0,13.0,26.349999999999998,102.41,2012,3,27,8,1,0,0.8660254037844387,-0.4999999999999998
4.7,1.9,82.0,17.0,25.0,100.13,2012,11,3,2,5,1,0.49999999999999994,0.8660254037844387
